video_id	uploader	age	category	length	views	rate	ratings	comments
vp5eHp_-qVU	ozziehype	886	Entertainment	600	442	0	0	0
eWKEStfNBfs	DonNinja	927	Music	190	3640	5	7	7
tpDhyMHsEes	younggangsta260	1086	Music	312	7140	4.95	19	23
d1tfa67dxO0	dabeatbreak	1053	Music	279	17903	4.92	12	18
2diwz8YgDeU	DJENUFFHH	723	Music	633	5013	4.43	7	4
WODo9U5MRCQ	DJENUFFHH	1116	Music	600	1511	4.5	2	1
akSCj4dXfVc	weirdguy112358	1181	Music	205	528	5	5	2
5aEG9czer-s	Sousa2886	1082	Music	138	1865	5	13	6
aDGeUknqrh8	PhiveIncognito	902	Music	269	16343	5	27	12
N0xNhv9aL90	88to92	1045	Music	298	5639	5	9	16
lZH1ll2XLEc	ughhdotcom	603	Music	129	20384	4.35	37	32
X-pJYsWQ00Y	RogelioVM	862	Music	180	478	4.5	4	2
ogzN4lnSSM4	calcu00	1216	Music	275	117	4.67	6	3
toTuxIP_yUU	TheDailyOperator	857	Music	158	3346	5	13	9
QlNqeUi-UH0	1eiht7	1172	Music	314	633	5	2	4
qixte60eeXU	elsewhite	1139	Entertainment	264	2275	4	1	0
ZVHs0KqEKCM	Goodguuuy	1185	Music	181	1356	4.86	7	7
NwV89gL9kms	KejahatanStyle	1095	Music	181	1816	5	2	3
oD36BdF8Q14	tharealhiphop	1084	Music	214	3007	4.92	13	9
wMDeKAvLuKM	cariblifecentral	870	People & Blogs	211	1732	0	0	0
Fb63vk5UZ2s	koneerok	792	Music	474	7787	5	23	17
FgHLRL2J2wM	IslandStarRecords	609	Music	299	4071	4.12	8	8
GBXiexZ-eJM	KenKoller	601	Music	285	8248	4.46	26	18
2wcudrC3Oi4	koneerok	828	Music	180	5132	5	14	5
XGi0gZbTU3s	ParadigmShift302	796	Music	332	3247	4.88	8	5
MRC-tfEHmE0	AlexSquared	645	Music	259	8702	4.5	30	13
7cbKnL_CQNk	koneerok	792	Music	318	1788	5	10	10
#NAME?	stokkkedxD	1129	Music	304	2934	4.94	18	16
2AlzxVU9Cew	imclimbminds	1128	Music	277	1743	5	5	6
MS47EQjx0TM	muars	1093	Music	268	6997	4.96	24	20
7L2gZ8KVLeU	Artifacts23	1137	Music	330	2059	5	5	6
PSa_xIVDTrA	lucasbrasi78	997	Music	245	6453	5	20	17
uxXb8y8G8Rg	stokkkedxD	1132	Music	247	3023	5	11	16
9XaA5Fa4kZo	bazzefaszom	1123	Music	230	4465	4.54	13	6
nRWzhLeMVe0	darryl3170	743	Music	132	618	3.75	4	3
1bPGAgR_g7Y	elhau	1130	Music	280	3624	4.86	7	12
7vQUgwvOyHY	bazzefaszom	1123	Music	204	4350	4.87	23	15
DjJmR3kAEjA	pimb1979	1120	Music	169	2621	4.5	8	4
Kcv32-1Ikiw	bazzefaszom	1123	Music	293	3383	4.69	16	4
BkbUJaxunDA	lucasbrasi78	997	Music	253	4124	5	11	15
pvqjSj8RMsA	GoldenAgeHipHop	1118	Music	224	6859	4.86	28	43
EHqyEAjKlZc	stokkkedxD	1118	Music	84	1088	4.75	4	7
plBZ5_-zr9k	laPennello	1149	Music	383	599	0	0	2
vvdpwDchlkM	OnTheRunSinceBirth	950	Music	249	25874	4.89	61	74
OWUjD1lAl0Y	GoldenAgeHipHop	1159	Music	246	2636	4.88	8	5
H0UnzSUXYH0	blackeyefilms	818	Entertainment	300	5836	5	7	10
p9kfNawe3_4	deliciousvinyl	655	Music	281	13143	4.75	8	30
AbEkmUu-c-w	StepInTheNameOfLife	897	Entertainment	35	17046	4.45	11	4
pqzWW4xtZnI	SidewalksOfNY315	1171	Music	311	4262	4.71	17	7
jPvOjDkZhZc	StepInTheNameOfLife	951	Howto & Style	37	1147	0	0	0
n6JTSLVM2R0	noblechild456	1111	Entertainment	482	2499	5	2	5
feZ804W98F0	StepInTheNameOfLife	1080	Entertainment	104	564	0	0	0
#NAME?	Layaclarks	644	Music	92	2272	4.33	3	3
Tl27SqGCCsg	amplifysoul	624	Music	424	11215	4.67	15	18
ijniDvFMI8o	koneerok	773	Music	651	3211	5	5	18
Ac_Ti80RzG0	DeadCatRecords	413	Music	473	7649	4.36	14	10
wbKnnPtJS2o	RHmediadesk	1026	Music	286	114804	4.55	112	335
nH_-Czeonis	negrowleague	438	Music	315	334	5	2	0
hLNMZFen2rA	Blueskywatcher	714	Travel & Events	13	1508	2	1	0
SBK11Wl0pH4	YoungAK47Gunzz	1034	Music	331	1743	4.06	17	9
Jpi2q1gNeLY	PiMOEntertainment	863	Entertainment	43	15520	4.56	9	4
QFfOGqk4X3A	dgermb	994	Entertainment	471	1298	5	3	1
N0LekIkHq6A	dgermb	987	Entertainment	162	249	5	1	1
mTIpk--jwH4	theonly1	891	People & Blogs	116	498	5	1	1
d1HQY_Hgo1k	dgermb	988	Entertainment	440	302	5	1	2
wfX_pFrwFUQ	baybaby1993	1097	Music	106	702	5	1	4
gVt_h4qk-L0	CliffyBarz	462	Entertainment	208	357918	3.79	525	2138
avAIskz6waw	adfrench	905	News & Politics	149	634	5	2	0
u-c9jJEvEUQ	ServinRecords	1145	Music	153	559	5	2	4
WZnWWr2UgQE	billymac93	1033	Music	222	1483	5	2	2
FHue301hmA8	26sadk	1103	Music	98	655	4	1	0
sC3dcSe3Tw0	meemmusic	785	Entertainment	169	2561	5	16	16
sK8FHFPRc9A	Itaicaspi	1035	Entertainment	76	2056	5	3	3
tBdRGtmMbHA	thudrumble	1211	Music	47	11418	4.21	53	70
gFJEfVOcMTo	thudrumble	1214	People & Blogs	6	10564	2.69	16	14
m9-40HYvwEk	thudrumble	1202	Entertainment	116	5270	3.82	17	21
Hu__Mm0H6A0	thudrumble	1204	People & Blogs	42	3210	5	7	16
6MkQ4Tu16JY	thudrumble	1219	Film & Animation	158	3205	4.2	20	15
SkMoP5qeDcI	DoggBisket	1199	People & Blogs	337	946	4.65	26	49
Lxal1wEGJTA	TackyD	1129	Music	136	460	5	3	1
pEO3LfcHRo8	MRSTRIZZY	1147	Music	28	117	0	0	1
r7HcTqQH9ek	sixnames	749	Music	173	21636	3.41	49	121
QcmLryo9Jok	scottybuckets	511	Music	203	3285	5	7	6
zz-W6ipC8ag	TzariZM	331	Music	210	13938	4.81	31	20
ugGPYUfhwOg	nileppezdude	1202	Music	649	1495	4.2	5	18
vP3rZMzBTZ8	selventaja	1171	Music	346	456	4.8	5	4
Az1MxmUlzC8	vstyleoutsadale	1183	Music	146	231	0	0	0
uA4u-HuG5bo	1mcsource	967	Music	599	2851	5	8	8
s-oLqZYID6w	yamilsidente	1176	Music	505	421	5	1	3
#NAME?	RendaWriter	1194	People & Blogs	22	188	0	0	1
#NAME?	illdoc1	1119	Music	299	7454	5	21	30
hNv8B_1h6wo	redbullusa	827	Music	173	995	3	2	2
46JlfvZC2Zk	vitullidomenico	978	Entertainment	261	1365	5	2	2
BxYi5NCxH6M	Derwischtanz	1103	Entertainment	258	411	5	1	0
dt0QrxF3v7Y	doju1968	1124	Comedy	70	643	2	4	4
G2ACTOk62xc	engeliene	1102	Music	73	431	5	2	5
dCvPUz6zy7E	bavarian44	1034	People & Blogs	232	343	0	0	1
lYCabBknn9c	MSMunich	1027	Entertainment	430	1734	5	1	0
QcIU72cg-Vo	doju1968	1124	Comedy	51	599	3	2	1
S5VICDbbpyE	mashbasel	1071	People & Blogs	353	55	0	0	0
wdQA6r4KBrg	gottohgott	866	People & Blogs	626	450	0	0	0
-1PT00GVE7k	charmedoneCGN	1067	Entertainment	282	443	4.75	4	1
Pdkpg2PY1HA	WoehlertD	948	People & Blogs	162	119	0	0	0
nnTOY0ARz9c	fatihykdetl	897	People & Blogs	216	2082	5	1	0
_fePHiRTCHg	Bibertrick	1213	Film & Animation	30	25	0	0	0
hzhGGsuwpZ8	timboadams	1199	Nonprofits & Activism	447	108	5	4	2
lhuEBs61ce8	patriciareinhard	1218	Sports	317	99	0	0	0
jxdmvawkwZ0	gurbuzel	991	Autos & Vehicles	44	124	5	1	0
RFdlKe9XNJk	randomtakeaway	1003	Entertainment	297	10920	4.67	3	5
gfFbwFUOXUU	BillyTChick	1192	Sports	16	40	0	0	0
P7pyJHiBIU0	nicolaswinkler1993	1199	Entertainment	12	106	5	2	5
1ARmAM4HIV0	aggn62	667	Sports	218	6984	5	11	11
ziL6du6oefQ	musikalissimo	1149	Comedy	33	97	0	0	0
uOhbONmGpYw	EdwardAddicted	1218	Entertainment	148	90	5	2	1
VOmeWTNNHTw	CapoGafa	1222	Sports	32	125	0	0	2
jRMSpue0h5Q	vivamoves	917	Sports	228	4029	3.5	6	3
IG2cUBOBR9E	ICHNBG	1223	Sports	5	218	5	1	1
ocv0hhcFEZg	babsbon	1219	Sports	108	186	5	1	0
#NAME?	artist008us	1219	Entertainment	134	306	5	4	3
i_rGol5_Bmw	CoraDahle1993	1218	Entertainment	248	54	0	0	0
s0mrnwM4lnQ	billigrausch	1219	Sports	198	7	0	0	0
xgPXllcWXQg	BosankaElvira55	1205	Sports	87	100	5	1	2
pFi4Y8EZ18E	JustVshowgruppe	1217	Entertainment	533	112	3.5	2	0
D4AD-KXEMxY	doju1968	1124	Comedy	114	48	0	0	1
7zLjKHsQw8w	slipkorn2000	1072	Film & Animation	67	673	0	0	1
AjfWsBLkxC8	experthe	1082	Entertainment	600	7544	4.58	19	3
7r8xxG5b4g4	RevilTV	1256	Entertainment	124	5654	4.87	30	33
IsxapIeNn0Q	alemigav000	1257	Film & Animation	124	91	5	1	0
5P7AxULSenw	TeamPYG	1053	Entertainment	57	543	5	2	1
qYHt--BTS1A	theboondocks01	1252	Entertainment	51	272	5	3	2
qBhzdeM7AvQ	NarutoUzumaki3512	1255	Film & Animation	58	83	4.5	2	2
4NgeC7PdOGo	Impr0ved	826	Comedy	4	5008	4.73	15	11
gR7YP9DUkCY	bb0yhunt3r	1256	Film & Animation	124	206	5	3	4
m7oBRrcr4SI	bordellari92	1201	Entertainment	147	294	5	1	1
EfJqdD77cVY	r0berTYKO	1257	Film & Animation	109	57	4.5	2	0
pkMbYClKrzM	11ht11	1080	Film & Animation	114	4621	5	10	3
49EV48JbMiE	muxica23	1051	Film & Animation	57	76	0	0	1
VLJdJ7nPb3o	danlatsmash	1054	Film & Animation	61	688	5	4	5
VzRaWs8Ef-A	bordellari92	1166	Film & Animation	58	221	0	0	0
wks-NY4rQUQ	Xavierxxx	1053	Film & Animation	57	8805	4.69	16	43
nR94OVxMM9Q	mahalodotcom	1257	Entertainment	297	2607	4.73	15	3
YI3G_ozESYw	Ginyu2007	1160	People & Blogs	113	162	4.5	2	0
xDQWRG0C3Yw	Ginyu2007	1160	People & Blogs	80	149	0	0	2
sjlneDZo4b4	Ginyu2007	1160	People & Blogs	386	107	5	1	0
nBppFqV_Bc4	xxleathermouthxx	1256	Entertainment	56	927	5	8	11
IKu-1lHB824	Ginyu2007	1160	People & Blogs	48	74	5	1	0
jk6OXquNtJI	Matyer999	1256	Entertainment	597	46	0	0	0
WL-1ybmEFZc	SolanumCreations	1165	Entertainment	256	137	0	0	0
viFXfIj2eMI	AnimeDiet	1243	Film & Animation	545	507	5	6	1
HRj7LhDRfjY	Matyer999	1256	Entertainment	446	75	0	0	0
FI4LEPZgM04	noselokehago	1160	Entertainment	262	644	5	3	5
GKAhSImy4ew	GeekSquadHQ	1159	Science & Technology	87	515	0	0	2
Ia7KrLMK5XA	supertails15	1176	Entertainment	413	52	0	0	1
Sb3NWYGogXY	TheCinemaReporter	1255	Film & Animation	57	109	0	0	0
6NVRX7cbR5w	TheCinemaReporter	1256	Film & Animation	86	23	4	1	0
gq3Eb9GbQu0	ddddddiiiiiiiieeeeee	1055	Film & Animation	62	641	5	2	9
MXIXMAW6omc	residentevilcenter	1256	Entertainment	115	784	5	7	6
HL5t5-jSviM	jdchannel3	1129	Entertainment	60	830	5	3	4
onaYQI-dpRw	MuppetMan246	1065	Film & Animation	57	594	0	0	8
GeahEk7AJz4	SunglassesRealm	1209	Film & Animation	48	1815	4.83	6	2
f5uWV1qZUX0	PhoenixFireLeon	1258	Film & Animation	124	206	4.96	25	35
s8oKqpnjPo0	math10as	1256	Film & Animation	124	4563	4.67	15	45
RdUS0Yj2T2s	foxdude15	1052	Film & Animation	57	171	0	0	3
t5bUiLcbqsM	annubis44	1257	Film & Animation	124	187	5	1	2
GBZXRS_CNus	ajrich1790	1257	Gaming	124	63	5	1	3
vS4V7aSkS-g	LinkinSwordSlayer	1257	Entertainment	124	131	5	4	8
6XBnzuVYS8k	DarkLazer	1256	Film & Animation	124	99	5	1	0
IjwPv_Rc8Gg	hardrocker943	1256	Gaming	124	235	5	2	2
#NAME?	RE4Degeneration	1122	Film & Animation	58	135	0	0	0
MpH0r1KL1ac	DarkChroniam	1069	Entertainment	57	310	5	4	2
QX3cq3Nmxv0	VenomSymbiote89	1059	Entertainment	63	3746	4.92	12	18
NbV5V8hnV20	yeti112	1258	Entertainment	80	59	4.33	6	8
vBCIN5ld8BQ	FoxyAreku	1256	Film & Animation	124	53427	4.85	284	710
VobE0HLaAr4	fanaticoepica	1256	Film & Animation	124	283	5	1	0
GDLeZLlYvk4	krumpien	1053	Film & Animation	57	752	5	2	3
Jz0AebinxD0	tvairus	1256	Film & Animation	124	472	4.86	7	7
aRpnA4RLojk	ResidentEvilFiles	1258	Entertainment	124	236	4.6	5	2
t0hMH_OobA0	Parassita666	1256	Film & Animation	124	467	5	4	4
VWbxtnJMLMc	wasap31	1258	Entertainment	124	87	5	4	5
wlkTMVORYWw	Oniixz	1246	Gaming	58	756	5	3	0
84kSO-thT0s	nintendodsg	1051	Entertainment	57	6354	4.92	40	88
KaZ67f-cOfA	REDegeneration	1052	Film & Animation	57	1974	4.6	10	12
Nn4s23IQAJg	enjutomojamutto	1257	Entertainment	124	554	0	0	0
C9712jKzBUg	talayers	1257	Film & Animation	124	1940	5	8	8
9nhkqWXXwuM	grampl	1055	Entertainment	57	2663	3.33	3	3
WVfOvIq7OHk	HFUnderground	1053	Entertainment	57	3891	5	9	16
VWBjrtQdMS0	villanjo	1052	Film & Animation	62	2223	4.72	18	34
iilnS8M6EUc	reseviladik	1227	Entertainment	243	2509	4.76	21	17
SBoHvRBz9s0	NextGenPR	1244	Entertainment	49	524	3	5	0
T4tenAvpXGY	ferruchis94ira	1248	Autos & Vehicles	174	132	3.5	2	0
eVeDu0-Ws5A	knightbrave	1246	Film & Animation	62	65	3	1	0
u-lgi233qCg	iamnotone713	1239	Music	241	24	0	0	1
c9zuKAI17HY	2fastryders	1254	Film & Animation	399	16	5	1	0
huQl9WQ4jc4	AltairCREEDbioHazard	1243	Entertainment	203	32	5	1	1
CAT96KFtxvE	wesleyandre20	1242	Gaming	364	59	0	0	0
x4ZZF8qYWxo	somoza	957	Entertainment	141	15057	4.31	51	29
TW_H-U6uZ2Q	joaopauloloures	1046	Entertainment	50	5206	5	3	4
GrJUn1zkugs	gameantique	1237	Entertainment	115	143	5	1	0
y2D36n4WoaY	CrimsonValley	1243	Comedy	130	49	0	0	0
25QCI3QjAVw	nilazz	1103	Entertainment	204	407	5	2	3
kn2Cctbkr6s	Leonsgirlforever94	1157	Entertainment	434	1001	5	12	7
k7Oh-NnBjEI	fire021286	1253	Entertainment	597	715	5	6	12
krfcBXw8P3Y	xiang222	1243	Film & Animation	81	24	0	0	0
a2TtFoBKOCM	SIGP226RCustom	1258	Film & Animation	118	172	0	0	0
LYcYGiu9pKQ	theM3X1CAN	1207	Entertainment	404	377	5	5	1
O-Z1mhGoEKU	M0mmyDearest	559	Entertainment	30	141489	4.55	42	42
3kJ25Zuq3tU	yooutubezcool	779	Entertainment	360	17464	4.87	71	70
Zg6lc0aZ80I	Slymurder666	1008	Entertainment	309	48509	4.61	113	92
DHtv1Et6kTs	khannidal	1052	Film & Animation	57	6401	5	16	21
O2apFXD5rxM	ThirteenFilms	467	Comedy	83	512	5	1	1
nxymehOxQlk	ThirteenFilms	800	Comedy	237	17440	3.45	20	34
gfLTzFubXeU	shaimers	803	Music	21	237	0	0	0
CW58zncVULc	PsychicDave	457	Music	256	525	5	1	0
FRa7BYu13U0	spikeimposter009	930	Comedy	114	100	0	0	1
UM41ws8BY2E	MonsterMusicVideos	1163	Music	191	509	0	0	3
ybNgb8j8IwA	CannonFilms	982	Film & Animation	84	4216	5	8	7
LFKYRERmP7o	inyoureyes24	1152	Music	219	227	0	0	0
vdNoP9JLgz8	inyoureyes24	1145	Music	240	228	0	0	1
nMO3FNc-C-I	ThirteenFilms	820	Music	205	978	5	3	4
L1C9-Hf6qwc	HFHROCK	1038	Music	187	1303	5	2	6
ziWi4MgNl2E	HFHROCK	1027	Music	21	308	5	1	0
D-4LVKM7qt4	electricspecies23	1092	Film & Animation	76	227	0	0	0
v3TnkmFrtMA	gojolleygo	363	Entertainment	187	53684	4.81	166	101
Gwlp1-gUmqQ	jfxbb	895	People & Blogs	25	905	4.5	2	1
hOqSooD0iCE	strikeuptheband	650	Music	11	750	1	1	0
tepIfOq75Sg	marcusvst8	791	Music	40	423	0	0	4
aUNmMlzOnTQ	luhluhluhlynsi	635	Music	30	14627	3.11	19	19
VI4QhGeMgnM	shava85	961	Comedy	54	3276	4	6	3
WRv2y5HbJZw	samanthaherself	894	Music	43	353	5	1	0
NzqAzJf1EYI	ludaslilwife	743	Music	10	1104	4.67	3	2
BKiDTvrG7cw	HFHROCK	1023	Music	33	150	0	0	1
DzoYPWPi-NM	SkratchTV	906	Music	7	2719	4	5	3
9EkyztOR_d4	motownmindy	797	Music	142	2169	2	2	9
5eAMQtMc7Lk	rolemodel2004	521	Entertainment	67	10615	4.61	23	21
tuJvKUIpQgE	HFHROCK	963	Music	10	3025	4.75	4	9
IklAo7BY5dw	kerry0174553	733	Music	40	352	0	0	1
pM2GX9Kd-9M	skorpleodesign	817	Music	11	2615	5	2	1
5Ppjm_m40vc	CrazyArrowMovies	929	Comedy	169	1733	4.69	13	13
zdHxKNstYoc	Thing001x	1041	Comedy	461	134	5	1	0
Vk6VwkJu-xk	Thing001x	1054	People & Blogs	171	30	5	2	0
RGMBupYwdTc	inyoureyes24	1189	Music	218	140	0	0	3
VonGT6tqjFk	StoneSilentLLC	715	Film & Animation	486	1382	4	4	0
p8MNn2wn0BU	SheffBex	750	People & Blogs	64	178	0	0	0
4l2lhxyqdQw	Lamb4Productions	863	Film & Animation	353	184	0	0	0
R-P177euVNA	Thing001x	1054	People & Blogs	116	17	5	1	0
GB-vao_Njd0	HFHROCK	1027	Music	13	392	0	0	4
TGPXFwy7-uk	Thing001x	1060	Comedy	161	20	5	1	0
I9jP3qD_KUI	pikafall	1076	Entertainment	92	133	1.67	3	1
JIdMn9LvJBY	flyingsofa	933	Travel & Events	29	34	0	0	0
NCfOAXk7ptM	Deidarasgirl14	1112	Entertainment	356	294	4.67	6	10
klEF_v-Ot9g	adip0016	1054	People & Blogs	13	8704	4	3	0
S1uFMMydyTE	SildenafilCitrate	840	Film & Animation	593	30608	3.44	66	13
Z5RYi2RJCZo	kilogic	919	Music	58	484	2.33	3	3
k1up5RolvTE	ArkAngelec	764	Entertainment	116	8796	4.93	14	6
2xz41tUjLig	gthubron	609	Comedy	246	6761	4.64	14	14
K81XzpMtDmQ	sunebird	696	Pets & Animals	35	16904	4.49	39	23
TIgG_I4EIhI	SevenCatMom	671	Pets & Animals	177	10620	4.48	42	29
sym1UiHi5vk	goldfishie666	780	Pets & Animals	151	4913	5	11	7
8MDPPS8w__g	PianoAngelOfSnow	970	Pets & Animals	77	4590	4.7	10	9
ULsbKQjcWO8	seirawan	780	Pets & Animals	64	13621	4.12	33	17
snRfjw9Jr3Q	pistkedi	570	Pets & Animals	40	3701	3.7	10	8
jQKlVkyQXPk	schesbalz	809	Pets & Animals	16	10897	4.74	31	25
YydeuJv6-Pw	itsisabel	942	Pets & Animals	64	6251	4.73	15	23
6psjy93yoTA	kropff	917	Pets & Animals	73	31419	4.49	63	94
d9kILpFzRsU	JupiterFlower2004	1116	Entertainment	119	9093	4.25	8	6
jA_7WIcWFBw	animatordan	1115	Film & Animation	87	6542	4.5	8	4
G5Aauo1cQyQ	JupiterFlower2004	1115	Entertainment	188	10547	4.64	14	8
2SRX90jQlnI	JupiterFlower2004	1112	Entertainment	80	6483	3.67	9	1
M1UcO2Giqas	JupiterFlower2004	1118	Entertainment	268	18874	5	11	4
b56NHVUQpDQ	paulaaquino	1095	Entertainment	31	37042	4.92	36	30
QP0ovHlybYc	LittleMermaidLover77	1121	Music	245	871	5	2	1
SfqQ-lEcZdQ	morganscottcameron	967	Comedy	55	309	0	0	0
tRFm49njORg	quiksilverboy	654	Music	250	11072	4.59	29	33
lZtoODig43w	scribe114	822	Music	295	4424	4.85	20	28
TAf7L2EoqJQ	goodnewsnetwork	847	Travel & Events	115	3906	3.67	3	15
gRS7a2Yn-Pc	Vazmusic	707	Music	244	1707	5	6	2
KRJsnnZMErE	jprossjr	771	Pets & Animals	38	97	0	0	0
IvSD30EbteY	scribe114	873	Music	252	1410	4.58	19	12
ZjDBq50zUhg	terminalmf	824	Film & Animation	298	992	0	0	3
KmBmLfJrVEU	radman2020	996	Music	211	1872	4.2	5	0
Ich2wQfCmEA	xtc80bs	956	Music	72	358	0	0	1
6rKrR4GLNDA	Locodiablogato	1186	Education	46	290	4	8	3
gXWS-BbTwt4	danmaitland2003	568	Music	290	1703	5	4	4
G2gLS1EG8pg	leetleet	1232	Music	276	353	5	1	1
Fvxm2WGxm6c	chewy101101	1085	Film & Animation	200	25495	4.94	18	6
WbXUcRekIyE	qwertadeita	727	Music	145	10832	4.97	30	14
cwK0os6q55c	stsinad	1113	Film & Animation	347	1657	5	26	24
XccAxDM7Q-Y	leanolin	1076	Entertainment	115	783	3	6	1
mdcHvi5XOaU	mrpr1ngles	584	Music	141	10146	4.86	42	25
bJ1fQLV5uAI	tomyrou	667	Entertainment	170	9088	5	8	22
6eTpXjF04x0	kobansora	418	Entertainment	212	3208	4.4	10	8
CCQKx0NY50E	leetleet	978	Music	135	1798	5	6	3
vRs0apkUwcw	chewy101101	1083	Film & Animation	124	453	4	3	0
KXgZ1zLx7CA	taksisp	1014	Music	218	1109	5	1	0
qzsuF9mESx0	chewy101101	1083	Film & Animation	304	3697	5	8	0
V2haM3EGm_M	ceci880	880	People & Blogs	228	735	5	1	1
6zB0pLi35XE	iidxbms	1042	Entertainment	113	1045	5	2	0
zRTK2OjMLjI	efdcfahccl610	936	Entertainment	286	16740	4.83	12	4
dOZ1s9zmiCc	Darkray12	704	Entertainment	213	4379	4.33	12	10
fBB6tVSOl6Q	ManteiLoki	531	Entertainment	210	1886	2.08	13	7
u79T3Yl8F-c	godofdeath07	1174	Entertainment	60	1754	5	2	3
rLSd3ukNyas	piccioneITA	1179	Entertainment	48	7802	4.83	12	48
ey_H4ZJiKhk	suGaRfR3e	1179	Entertainment	88	888	4.17	6	13
IyydU1dYoAk	GODSofBATTLE	1178	Entertainment	529	4076	4.64	11	7
rUnOmjlR8bg	Jey061	1179	Entertainment	223	838	5	2	7
CMi5zWEMBWY	yuyitox18	1179	Entertainment	71	99	0	0	1
8zYAGvqy2dk	vladvek	1180	Entertainment	160	1072	5	3	5
QeikLE8362Y	moustafa190	1179	Comedy	255	214	1.33	3	1
kYi89zaRpNk	Drakusx	1179	Entertainment	485	405	5	2	8
OtSPbSbFi4k	kingknapa	1179	Entertainment	175	184	1	1	3
vWnV9n4LCZc	Gado3691	1183	Entertainment	219	2667	2.64	22	14
aMYUW6XA-is	jobrnl	1179	Entertainment	31	867	4.75	4	3
wnMww8Ec5rI	Gado3691	1174	Entertainment	198	4039	4.06	17	57
JQKespBKN00	onliine	1179	Entertainment	489	423	1	2	0
C19_VqNJOE4	mazagoo91	1180	Film & Animation	196	320	2	3	4
#NAME?	SonnyBIack	1098	Nonprofits & Activism	151	42377	3.37	67	133
yOd7blhTiHQ	TruEKinGBalleR	1096	Entertainment	117	5774	3.29	17	25
hnZ2Kv1sC0w	Mightyena	1096	Entertainment	416	7514	4.59	64	82
28GAyOXbB1A	thiefua	961	Entertainment	211	5389	4.2	10	11
oSVlzR6WCgQ	thiefua	1074	Film & Animation	221	5833	3.96	23	51
WEUEvG0e5pI	dragoncds78	1096	Entertainment	124	7466	2.86	21	28
C8fN5b3jeOk	SoulSp34r	1096	Entertainment	79	1021	4.14	22	32
EX3lAHUlUTw	staRRRme	1137	Film & Animation	300	1598	4.83	6	8
UwYJ8wGVirA	w1ntt	786	Entertainment	279	5470	3.31	13	21
evcwsaPZvMM	bigdick1313	1096	Entertainment	389	787	0	0	9
XdD1z9hUmh4	Mois67	1096	Film & Animation	557	1268	3.33	6	9
2K6RmyT-Dto	seriousnais	1123	Entertainment	206	1289	4.6	10	13
viHdRLPNUPg	thiefua	1067	Film & Animation	208	519	4.2	5	3
isdW1xxod8E	kenshiro619	694	Entertainment	272	4806	3.5	10	14
4QdHrlCFh-c	nukerdelisi	1084	Music	113	1548	2.45	11	16
NhDEFk_oA70	seriousnais	1121	Entertainment	365	1552	4.38	13	21
ztZwUE_A5ac	NuKeRs35	1161	Science & Technology	162	765	2	9	5
dd4NVvSxqV4	hotokesaman	1161	Entertainment	583	3200	5	6	6
0Vw3x4OIvY8	cityofheroes	1161	Film & Animation	456	231	5	1	2
56hJXRaWIKQ	Dufva91	1161	Film & Animation	273	618	3.76	17	25
mThYE6QEQqk	PauIizei1910	1161	Entertainment	349	457	2.89	9	7
k4n6dYEqiGI	cyZro1234	1159	Entertainment	164	883	3.6	5	4
GWvfNa1aR9o	AceOps	1160	Entertainment	250	9854	4.91	77	65
nrTkcuMsano	KampaniTos	1161	Entertainment	277	467	3.67	3	11
ZgB2g_HYRTg	alpizaner	1161	Film & Animation	182	392	2.33	3	4
4kkWQVBx2HQ	DarkRoX06	1161	Entertainment	89	1556	4.43	14	21
BojbiIebJ4U	artazzs	1161	Film & Animation	231	3597	4.19	21	120
m5Je01-52Yo	baba1991saad	1161	Entertainment	106	338	0	0	0
1hWpMsfE0pU	furkan1233	1161	Sports	351	201	1	1	1
7z4XzbnopSo	szydlowiecka	1161	Entertainment	38	188	4	2	4
a9vdep9xKXg	Magnum15448	1161	Entertainment	29	249	0	0	0
3iJJ1SU1rqg	br3lom	1161	Film & Animation	76	547	5	3	2
IVx_84q9m1s	ahmedgmt	1147	Entertainment	147	525	2.5	4	2
ch6pO4QgGVU	KillerFFM007	1160	Entertainment	59	797	2.62	8	13
s2ENv3d9zYc	ahmedgmt	1140	Entertainment	216	456	5	2	2
jnR0-sTpavc	cryorus1	1161	Entertainment	288	5788	4.27	22	31
vvK6csS5J5Y	Encoarchment	1035	Entertainment	260	19580	4.84	79	64
0c_QkKf3eBI	Encoarchment	1118	Entertainment	224	2221	4.83	12	7
ukiGnTo5R2c	hapyjoon	1061	Entertainment	246	7212	4.55	20	15
eE0pqCe8678	jobrnl	1154	Film & Animation	367	6894	3.67	15	63
sGG4n0kFkPI	Encoarchment	1128	Entertainment	498	1813	4.93	14	6
Sn98oc7zj5Y	137E	1152	Entertainment	228	242	3	1	1
a9DR5IYeO84	Encoarchment	1012	Entertainment	342	25565	4.77	86	76
Y7Sv_dbLMFA	Encoarchment	1128	Entertainment	450	889	5	2	4
pAnxPWpt598	Encoarchment	1128	Entertainment	328	613	4.67	3	2
_XBtcv6Pthc	Encoarchment	1091	Entertainment	381	4727	5	18	7
aa-EG1MmRuY	Encoarchment	1012	Entertainment	559	3738	4.28	18	10
Twak-XWYZfA	Encoarchment	1013	Entertainment	564	4346	4.81	21	21
B7KrCQ5nmjs	Encoarchment	1128	Entertainment	381	533	4	1	3
H5DjMA389p0	leddzeppellin	1138	Film & Animation	272	15291	4.91	46	59
NTiEnt8udYY	Albenjams	1133	Film & Animation	243	740	3.5	2	1
